Timestamp,Where are you from? (please be specific),Where do you live now? (please be specific),Which temperature scale do you use?,What is the lowest temperature outside that you are comfortable at?,What is the highest temperature outside that you are comfortable at?,"If it could always be the same temperature outside, what would you want it to be?",lowF,highF,optimumF,lowC,highC,optimumC,rangeF,opt01,koppen_codes,data_mistake,user_typo,dup
12/15/2018 8:46:40,"Inland NSW, Australia (Cfb Oceanic climate)","Coastal NSW, Australia (Cfa Humid subtropical climate)",Celsius,11,24,16,51.8,75.2,60.8,11,24,16,23.4,0.3846153846,,,,
12/15/2018 8:47:41,The Netherlands,The Netherlands,Celsius,8,22,15,46.4,71.6,59,8,22,15,25.2,0.5,,,,
12/15/2018 8:51:03,Germany,Germany,Celsius,7,25,16,44.6,77,60.8,7,25,16,32.4,0.5,,,,
12/15/2018 8:52:25,Austria,Austria,Celsius,10,25,22,50,77,71.6,10,25,22,27,0.8,,,,
12/15/2018 9:02:12,"Washington State, USA","Washington State, USA",Fahrenheit,50,90,80,50,90,80,10,32.22222222,26.66666667,40,0.75,,,,
12/15/2018 9:08:07,Finland,Finland,Celsius,8,27,17,46.4,80.6,62.6,8,27,17,34.2,0.4736842105,,,,
12/15/2018 9:09:32,California ,California ,Fahrenheit,35,75,60,35,75,60,1.666666667,23.88888889,15.55555556,40,0.625,,,,
12/15/2018 9:10:31,Devon,Devon,Celsius,4,25,15,39.2,77,59,4,25,15,37.8,0.5238095238,,,,
12/15/2018 9:12:00,Florida ,Florida ,Fahrenheit,70,100,85,70,100,85,21.11111111,37.77777778,29.44444444,30,0.5,,,,
12/15/2018 9:15:09,"Moscow, Russia","Moscow, Russia",Celsius,-20,+32,+26,-4,89.6,78.8,-20,32,26,93.6,0.8846153846,,,,
12/15/2018 9:15:11,Austria,Germany,Celsius,10,25,25,50,77,77,10,25,25,27,1,,,,
12/15/2018 9:18:56,Germany,Germany,Celsius,15,25,21,59,77,69.8,15,25,21,18,0.6,,,,
12/15/2018 9:19:20,Lithuania,Lithuania,Celsius,-20,+30,+25,-4,86,77,-20,30,25,90,0.9,,,,
12/15/2018 9:23:38,Australia ,Australia ,Celsius,8,28,22,46.4,82.4,71.6,8,28,22,36,0.7,,,,
12/15/2018 9:24:15,ny,ga,Fahrenheit,30,75,50,30,75,50,-1.111111111,23.88888889,10,45,0.4444444444,,,,
12/15/2018 9:25:36,Oregon,Oregon,Fahrenheit,40,75,68,40,75,68,4.444444444,23.88888889,20,35,0.8,,,,
12/15/2018 9:25:45,England,England,Celsius,5,25,18,41,77,64.4,5,25,18,36,0.65,,,,
12/15/2018 9:27:03,Turkey,Turkey,Celsius,10,30,23,50,86,73.4,10,30,23,36,0.65,,,,
12/15/2018 9:27:03,Hawaii,Hawaii,Fahrenheit,55,80,75,55,80,75,12.77777778,26.66666667,23.88888889,25,0.8,,,,
12/15/2018 9:27:12,Southern California,Northern Arizona,Fahrenheit,70,85,80,70,85,80,21.11111111,29.44444444,26.66666667,15,0.6666666667,,,,
12/15/2018 9:30:35,Sweden,Sweden,Celsius,10,25,18,50,77,64.4,10,25,18,27,0.5333333333,,,,
12/15/2018 9:32:52,Edmonton,Vancouver,Celsius,-30,28,10,-22,82.4,50,-30,28,10,104.4,0.6896551724,,,,
12/15/2018 9:37:57,Germany,Germany,Celsius,10,22,17,50,71.6,62.6,10,22,17,21.6,0.5833333333,,,,
12/15/2018 9:44:42,Belfast,Cardiff,Celsius,8,28,21,46.4,82.4,69.8,8,28,21,36,0.65,,,,
12/15/2018 9:46:37,Albania,Albania,Celsius,12,22,20,53.6,71.6,68,12,22,20,18,0.8,,,,
12/15/2018 9:46:57,"Ottawa, Canada","Ottawa,  Canada",Celsius,7,27,17,44.6,80.6,62.6,7,27,17,36,0.5,,,,
12/15/2018 9:50:26,Germany,Germany,Celsius,14,34,27,57.2,93.2,80.6,14,34,27,36,0.65,,,,
12/15/2018 9:50:46,"Southern california, USA","Central california,USA",Fahrenheit,49,80,65,49,80,65,9.444444444,26.66666667,18.33333333,31,0.5161290323,,,,
12/15/2018 9:52:12,Sweden,Sweden,Celsius,12,23,19,53.6,73.4,66.2,12,23,19,19.8,0.6363636364,,,,
12/15/2018 9:55:28,"Suffolk,UK","Suffolk,UK",Celsius,0,20,10,32,68,50,0,20,10,36,0.5,,,,
12/15/2018 9:56:59,Sweden,Sweden,Celsius,15,32,22,59,89.6,71.6,15,32,22,30.6,0.4117647059,,,,
12/15/2018 9:58:22,"Cleveland, OH, USA ",Cleveland ,Fahrenheit,20,80,58,20,80,58,-6.666666667,26.66666667,14.44444444,60,0.6333333333,,,,
12/15/2018 10:03:39,"Berlin, Germany","Brighton, United Kingdom",Celsius,0,30,24,32,86,75.2,0,30,24,54,0.8,,,,
12/15/2018 10:03:47,"Bay Area, CA","Portland, OR",Fahrenheit,50,78,71,50,78,71,10,25.55555556,21.66666667,28,0.75,,,,
12/15/2018 10:03:50,Texas,also Texas,Fahrenheit,40,75,60,40,75,60,4.444444444,23.88888889,15.55555556,35,0.5714285714,,,,
12/15/2018 10:03:55,The UK,Indonesia,Celsius,16,27,23,60.8,80.6,73.4,16,27,23,19.8,0.6363636364,,,,
12/15/2018 10:04:05,"Adelaide, Australia ","Adelaide, Australia ",Celsius,14,28,23,57.2,82.4,73.4,14,28,23,25.2,0.6428571429,,,,
12/15/2018 10:09:15,Netherlands,Netherlands,Celsius,-10,28,23,14,82.4,73.4,-10,28,23,68.4,0.8684210526,,,,
12/15/2018 10:11:00,Lithuania,Lithuania,Celsius,-5,20,15,23,68,59,-5,20,15,45,0.8,,,,
12/15/2018 10:11:03,Michigan ,Michigan,Fahrenheit,45,80,70,45,80,70,7.222222222,26.66666667,21.11111111,35,0.7142857143,,,,
12/15/2018 10:15:45,Iowa,Iowa,Fahrenheit,74,85,77,74,85,77,23.33333333,29.44444444,25,11,0.2727272727,,,,
12/15/2018 10:16:17,Sweden,Sweden,Celsius,-5,28,24,23,82.4,75.2,-5,28,24,59.4,0.8787878788,,,,
12/15/2018 10:18:39,Germany ,Germany ,Celsius,10,28,26,50,82.4,78.8,10,28,26,32.4,0.8888888889,,,,
12/15/2018 10:19:04,London ,London ,Celsius,8,26,22,46.4,78.8,71.6,8,26,22,32.4,0.7777777778,,,,
12/15/2018 10:19:14,France,France,Celsius,5,35,25,41,95,77,5,35,25,54,0.6666666667,,,,
12/15/2018 10:23:22,France,France,Celsius,10,25,22,50,77,71.6,10,25,22,27,0.8,,,,
12/15/2018 10:23:56,Lithuania,Netherlands,Celsius,-5,30,23,23,86,73.4,-5,30,23,63,0.8,,,,
12/15/2018 10:24:02,Germany ,Germany ,Celsius,17,25,23,62.6,77,73.4,17,25,23,14.4,0.75,,,,
12/15/2018 10:24:43,"Wisconsin, US","Wisconsin, US",Fahrenheit,30,80,60,30,80,60,-1.111111111,26.66666667,15.55555556,50,0.6,,,,
12/15/2018 10:25:47,Dominican Republic ,Madrid ,Celsius,5,20,17,41,68,62.6,5,20,17,27,0.8,,,,
12/15/2018 10:29:04,Oklahoma,Pennsylvania,Fahrenheit,35,80,50,35,80,50,1.666666667,26.66666667,10,45,0.3333333333,,,,
12/15/2018 10:32:01,Armenia,UK,Celsius,7,20,14,44.6,68,57.2,7,20,14,23.4,0.5384615385,,,,
12/15/2018 10:32:36,Hungary,"Hungary, Budapest",Celsius,5,24,24,41,75.2,75.2,5,24,24,34.2,1,,,,
12/15/2018 10:34:29,The Netherlands,The Netherlands,Celsius,5,25,20,41,77,68,5,25,20,36,0.75,,,,
12/15/2018 10:38:11,Netherlands,Netherlands,Celsius,15,25,22,59,77,71.6,15,25,22,18,0.7,,,,
12/15/2018 10:38:56,brazil,toronto,Celsius,17,26,23,62.6,78.8,73.4,17,26,23,16.2,0.6666666667,,,,
12/15/2018 10:46:39," Maripipi Island, Philippines ","Toronto, Ontario",Celsius,0,27,11,32,80.6,51.8,0,27,11,48.6,0.4074074074,,,,
12/15/2018 10:46:44,Sweden,Sweden,Celsius,-15,+23,18,5,73.4,64.4,-15,23,18,68.4,0.8684210526,,,,
12/15/2018 10:48:17,South England ,New Zealand ,Celsius,10,24,22,50,75.2,71.6,10,24,22,25.2,0.8571428571,,,,
12/15/2018 11:03:55,Chicago,Chicago,Fahrenheit,15,70,55,15,70,55,-9.444444444,21.11111111,12.77777778,55,0.7272727273,,,,
12/15/2018 11:05:53,Finland,Finland,Celsius,-25,25,20,-13,77,68,-25,25,20,90,0.9,,,,
12/15/2018 11:06:03,Germany,Germany,Celsius,-2,28,20,28.4,82.4,68,-2,28,20,54,0.7333333333,,,,
12/15/2018 11:11:15,India - Bangalore,Canada - Southern Ontario,Celsius,16,35,24,60.8,95,75.2,16,35,24,34.2,0.4210526316,,,,
12/15/2018 11:14:00,Estonia,Estonia,Celsius,-15,20,15,5,68,59,-15,20,15,63,0.8571428571,,,,
12/15/2018 11:15:50,Bahrain ,Bahrain ,Celsius,17,29,22,62.6,84.2,71.6,17,29,22,21.6,0.4166666667,,,,
12/15/2018 11:16:01,Denmark,Denmark,Celsius,10,30,20,50,86,68,10,30,20,36,0.5,,,,
12/15/2018 11:16:44,"Colorado, USA","Tennessee, USA",Fahrenheit,35,90,65,35,90,65,1.666666667,32.22222222,18.33333333,55,0.5454545455,,,,
12/15/2018 11:17:26,Spain,United Kingdo.,Celsius,5,25,20,41,77,68,5,25,20,36,0.75,,,,
12/15/2018 11:18:49,England,England,Celsius,-1,20,10,30.2,68,50,-1,20,10,37.8,0.5238095238,,,,
12/15/2018 11:19:02,"Ohio, USA","Ohio, USA",Fahrenheit,30,80,74,30,80,74,-1.111111111,26.66666667,23.33333333,50,0.88,,,,
12/15/2018 11:20:43,Germany,Germany,Celsius,16,25,22,60.8,77,71.6,16,25,22,16.2,0.6666666667,,,,
12/15/2018 11:24:55,Germany,Germany,Celsius,10,27,20,50,80.6,68,10,27,20,30.6,0.5882352941,,,,
12/15/2018 11:25:20,Australia ,Melbourne Australia ,Celsius,18,35,21,64.4,95,69.8,18,35,21,30.6,0.1764705882,,,,
12/15/2018 11:27:42,Hungary,Italy,Celsius,-10,30,23,14,86,73.4,-10,30,23,72,0.825,,,,
12/15/2018 11:33:04,Sweden,Sweden,Celsius,5,30,25,41,86,77,5,30,25,45,0.8,,,,
12/15/2018 11:33:17,Denmark,Denmark,Celsius,13,22,17,55.4,71.6,62.6,13,22,17,16.2,0.4444444444,,,,
12/15/2018 11:35:30,Turkey,Istanbul ,Celsius,5,28,18,41,82.4,64.4,5,28,18,41.4,0.5652173913,,,,
12/15/2018 11:36:25,Germany,Germany,Celsius,0,35,22,32,95,71.6,0,35,22,63,0.6285714286,,,,
12/15/2018 11:39:11,Tasmania Australia,Tasmania Australia,Celsius,10,25,16,50,77,60.8,10,25,16,27,0.4,,,,
12/15/2018 11:42:30,England,England,Celsius,-5,23,18,23,73.4,64.4,-5,23,18,50.4,0.8214285714,,,,
12/15/2018 11:50:58,North Carolina ,South Carolina ,Fahrenheit,60,82,78,60,82,78,15.55555556,27.77777778,25.55555556,22,0.8181818182,,,,
12/15/2018 11:51:18,New York,Delaware ,Fahrenheit,50,76,70,50,76,70,10,24.44444444,21.11111111,26,0.7692307692,,,,
12/15/2018 11:51:57,Estonia,Estonia,Celsius,8,26,24,46.4,78.8,75.2,8,26,24,32.4,0.8888888889,,,,
12/15/2018 11:52:30,Sweden,Sweden,Celsius,-15,25,15,5,77,59,-15,25,15,72,0.75,,,,
12/15/2018 11:55:26,London,London,Celsius,7,35,20,44.6,95,68,7,35,20,50.4,0.4642857143,,,,
12/15/2018 12:00:33,Tasmania,Tasmania,Celsius,0,35,25,32,95,77,0,35,25,63,0.7142857143,,,,
12/15/2018 12:03:50,Netherlands,Netherlands,Celsius,-5,25,15,23,77,59,-5,25,15,54,0.6666666667,,,,
12/15/2018 12:05:33,Massachusetts ,Massachusetts ,Fahrenheit,20,80,60,20,80,60,-6.666666667,26.66666667,15.55555556,60,0.6666666667,,,,
12/15/2018 12:07:58,The Netherlands,The Netherlands,Celsius,13,24,22,55.4,75.2,71.6,13,24,22,19.8,0.8181818182,,,,
12/15/2018 12:08:39,Switzerland ,Switzerland ,Celsius,-20,+30,+18,-4,86,64.4,-20,30,18,90,0.76,,,,
12/15/2018 12:14:55,Texas,Texas,Fahrenheit,0,110,60,0,110,60,-17.77777778,43.33333333,15.55555556,110,0.5454545455,,,,
12/15/2018 12:23:17,"Southern NSW, Australia","Southern NSW, Australia ",Celsius,18,28,23,64.4,82.4,73.4,18,28,23,18,0.5,,,,
12/15/2018 12:23:55,Denmark,Denmark,Celsius,15,25,20,59,77,68,15,25,20,18,0.5,,,,
12/15/2018 12:30:28,Poland,Poland,Celsius,0,26,21,32,78.8,69.8,0,26,21,46.8,0.8076923077,,,,
12/15/2018 12:38:17,Germany,Germany,Celsius,10,30,22,50,86,71.6,10,30,22,36,0.6,,,,
12/15/2018 12:40:27,"New York, NY, USA","New York, NY, USA",Fahrenheit,25,78,65,25,78,65,-3.888888889,25.55555556,18.33333333,53,0.7547169811,,,,
12/15/2018 12:44:45,Finland ,Finland ,Celsius,-10,25,20,14,77,68,-10,25,20,63,0.8571428571,,,,
12/15/2018 12:45:56,Mn,Pa,Fahrenheit,40,70,69,40,70,69,4.444444444,21.11111111,20.55555556,30,0.9666666667,,,,
12/15/2018 12:52:13,Canada,Canada,Celsius,10,20,16,50,68,60.8,10,20,16,18,0.6,,,,
12/15/2018 12:58:03,Finland,Finland,Celsius,20,30,25,68,86,77,20,30,25,18,0.5,,,,
12/15/2018 13:00:52,Norway,Norway,Celsius,-5,+25,+18,23,77,64.4,-5,25,18,54,0.7666666667,,,,
12/15/2018 13:01:02,"Seoul, South Korea",Seoul,Celsius,-3,28,19,26.6,82.4,66.2,-3,28,19,55.8,0.7096774194,,,,
12/15/2018 13:07:56,North East of England,NE of England,Celsius,8,30,14,46.4,86,57.2,8,30,14,39.6,0.2727272727,,,,
12/15/2018 13:21:10,The Netherlands,The Netherlands,Celsius,15,25,22,59,77,71.6,15,25,22,18,0.7,,,,
12/15/2018 13:42:03,New York,Massachusetts,Fahrenheit,50,80,72,50,80,72,10,26.66666667,22.22222222,30,0.7333333333,,,,
12/15/2018 13:58:29,Italy,Italy,Celsius,10,26,20,50,78.8,68,10,26,20,28.8,0.625,,,,
12/15/2018 14:02:46,Southern Sweden,7 kms from there,Celsius,10,30,20,50,86,68,10,30,20,36,0.5,,,,
12/15/2018 14:04:34,Massachusetts ,Massachusetts ,Fahrenheit,50,85,65,50,85,65,10,29.44444444,18.33333333,35,0.4285714286,,,,
12/15/2018 14:07:30,"New Brunswick, Canada","New Brunswick, Canada",Celsius,-20,25,14,-4,77,57.2,-20,25,14,81,0.7555555556,,,,
12/15/2018 14:11:07,Indiana ,Indiana ,Fahrenheit,40,85,80,40,85,80,4.444444444,29.44444444,26.66666667,45,0.8888888889,,,,
12/15/2018 14:13:12,"Nebraska, USA","Nebraska, USA",Fahrenheit,58,85,74,58,85,74,14.44444444,29.44444444,23.33333333,27,0.5925925926,,,,
12/15/2018 14:47:09,Colorado,Colorado,Fahrenheit,40,80,60,40,80,60,4.444444444,26.66666667,15.55555556,40,0.5,,,,
12/15/2018 15:00:29,United Kingdom,United Kingdom,Celsius,10,25,20,50,77,68,10,25,20,27,0.6666666667,,,,
12/15/2018 15:00:45,Netherlands,Netherlands,Celsius,-10,25,20,14,77,68,-10,25,20,63,0.8571428571,,,,
12/15/2018 15:14:25,Southern Australia,Southern Australia,Celsius,6,34,28,42.8,93.2,82.4,6,34,28,50.4,0.7857142857,,,,
12/15/2018 15:15:15,"San Francisco, California ","Bay Area, California ",Fahrenheit,60,82,68,60,82,68,15.55555556,27.77777778,20,22,0.3636363636,,,,
12/15/2018 15:15:20,"San Francisco, California ","Bay Area, California ",Fahrenheit,60,82,68,60,82,68,15.55555556,27.77777778,20,22,0.3636363636,,,,
12/15/2018 15:19:39,Minnesota ,Virginia ,Fahrenheit,40,85,70,40,85,70,4.444444444,29.44444444,21.11111111,45,0.6666666667,,,,
12/15/2018 15:23:05,California ,California ,Fahrenheit,60,95,80,60,95,80,15.55555556,35,26.66666667,35,0.5714285714,,,,
12/15/2018 15:28:27,Alberta,Alberta,Celsius,-10,+30,+24,14,86,75.2,-10,30,24,72,0.85,,,,
12/15/2018 15:31:10,Germany,Scotland,Celsius,5,25,20,41,77,68,5,25,20,36,0.75,,,,
12/15/2018 15:37:33,Michigan,Michigan,Fahrenheit,60,78,70,60,78,70,15.55555556,25.55555556,21.11111111,18,0.5555555556,,,,
12/15/2018 15:45:03,Texas (coastal),Texas (coastal),Fahrenheit,45,75,60,45,75,60,7.222222222,23.88888889,15.55555556,30,0.5,,,,
12/15/2018 15:50:32,Chicago,Seattle ,Fahrenheit,20,75,55,20,75,55,-6.666666667,23.88888889,12.77777778,55,0.6363636364,,,,
12/15/2018 15:50:34,Central Alberta (Canada),Central Alberta (Canada),Celsius,-25,30,15,-13,86,59,-25,30,15,99,0.7272727273,,,,
12/15/2018 15:53:21,Spain,USA,Celsius,18,40,35,64.4,104,95,18,40,35,39.6,0.7727272727,,,,
12/15/2018 15:59:51,Massachusetts ,Massachusetts ,Fahrenheit,40,76,70,40,76,70,4.444444444,24.44444444,21.11111111,36,0.8333333333,,,,
12/15/2018 16:03:03,New York,Seattle,Fahrenheit,45,87,70,45,87,70,7.222222222,30.55555556,21.11111111,42,0.5952380952,,,,
12/15/2018 16:05:21,Midwset usa,Midwedt usa,Fahrenheit,34,77,53,34,77,53,1.111111111,25,11.66666667,43,0.4418604651,,,,
12/15/2018 16:06:28,Boston,Toronto,Celsius,-10,28,20,14,82.4,68,-10,28,20,68.4,0.7894736842,,,,
12/15/2018 16:09:12,Ontario,Ontario,Celsius,-20,18,0,-4,64.4,32,-20,18,0,68.4,0.5263157895,,,,
12/15/2018 16:14:42,"Fredericksburg, Virginia","Williamsburg, Virginia",Celsius,10,35,25,50,95,77,10,35,25,45,0.6,,,,
12/15/2018 16:23:19,Netherlands ,Netherlands ,Celsius,0,25,22,32,77,71.6,0,25,22,45,0.88,,,,
12/15/2018 16:27:58,France,Switzerland,Celsius,0,25,17,32,77,62.6,0,25,17,45,0.68,,,,
12/15/2018 16:38:10,Michigan,Michigan,Fahrenheit,45,72,66,45,72,66,7.222222222,22.22222222,18.88888889,27,0.7777777778,,,,
12/15/2018 16:44:01,Colorado,New Jersey,Fahrenheit,50,75,68,50,75,68,10,23.88888889,20,25,0.72,,,,
12/15/2018 16:54:16,"Louisiana, USA","Louisiana, USA",Fahrenheit,45,85,65,45,85,65,7.222222222,29.44444444,18.33333333,40,0.5,,,,
12/15/2018 17:02:49,The Netherlands,The Netherlands,Celsius,-10,28,24,14,82.4,75.2,-10,28,24,68.4,0.8947368421,,,,
12/15/2018 17:03:51,Southern California ,Southern California ,Fahrenheit,60,70,65,60,70,65,15.55555556,21.11111111,18.33333333,10,0.5,,,,
12/15/2018 17:11:30,Ohio,Ohio,Fahrenheit,45,77,73,45,77,73,7.222222222,25,22.77777778,32,0.875,,,,
12/15/2018 17:15:53,PNW,PNW,Fahrenheit,20,90,65,20,90,65,-6.666666667,32.22222222,18.33333333,70,0.6428571429,,,,
12/15/2018 17:19:58,"Boston, MA, USA","Chicago, IL, USA",Fahrenheit,10,70,55,10,70,55,-12.22222222,21.11111111,12.77777778,60,0.75,,,,
12/15/2018 17:37:06,Idaho,Idaho,Fahrenheit,45,60,50,45,60,50,7.222222222,15.55555556,10,15,0.3333333333,,,,
12/15/2018 17:37:09,Northern NRW Germany,Northern NRW Germany,Celsius,-15,25,20,5,77,68,-15,25,20,72,0.875,,,,
12/15/2018 17:41:18,Northeast US,Northeast US,Fahrenheit,-20,70,50,-20,70,50,-28.88888889,21.11111111,10,90,0.7777777778,,,,
12/15/2018 17:41:58,Oakland California/Atlanta Georgia,Oakland California,Fahrenheit,60,93,78,60,93,78,15.55555556,33.88888889,25.55555556,33,0.5454545455,,,,
12/15/2018 17:42:37,Indiana,Las Vegas ,Fahrenheit,55,95,80,55,95,80,12.77777778,35,26.66666667,40,0.625,,,,
12/15/2018 18:00:53,"Bergen, Norway","Fetsund, Norway",Celsius,-15,35,23,5,95,73.4,-15,35,23,90,0.76,,,,
12/15/2018 18:13:15,"Maryland, USA","Maryland, USA",Fahrenheit,60,80,75,60,80,75,15.55555556,26.66666667,23.88888889,20,0.75,,,,
12/15/2018 18:26:15,"Michigan, USA","Michigan, USA",Fahrenheit,65,100,77,65,100,77,18.33333333,37.77777778,25,35,0.3428571429,,,,
12/15/2018 18:33:59,Wisconsin (USA),Wisconsin (USA),Fahrenheit,10,85,72,10,85,72,-12.22222222,29.44444444,22.22222222,75,0.8266666667,,,,
12/15/2018 18:45:26,Cyprus,Cyprus,Celsius,13,35,30,55.4,95,86,13,35,30,39.6,0.7727272727,,,,
12/15/2018 19:00:57,Indiana,"Cincinnati, OH",Fahrenheit,40,80,65,40,80,65,4.444444444,26.66666667,18.33333333,40,0.625,,,,
12/15/2018 19:07:28,Argentina,Argentina,Celsius,10,21,18,50,69.8,64.4,10,21,18,19.8,0.7272727273,,,,
12/15/2018 19:11:49,"Southern Ontario, Canada","Southern Ontario, Canada",Celsius,16,25,22,60.8,77,71.6,16,25,22,16.2,0.6666666667,,,,
12/15/2018 19:20:13,NSW Australia,NSW Australia,Kelvin,285,303,295,53.33,85.73,71.33,11.85,29.85,21.85,32.4,0.5555555556,,,,
12/15/2018 19:37:41,Houston,Virginia,Fahrenheit,50,85,70,50,85,70,10,29.44444444,21.11111111,35,0.5714285714,,,,
12/15/2018 19:56:32,"New Jersey, USA - central NJ ","New Jersey, USA - central NJ ",Fahrenheit,40,80,75,40,80,75,4.444444444,26.66666667,23.88888889,40,0.875,,,,
12/15/2018 20:00:18,Michigan,California,Fahrenheit,45,75,60,45,75,60,7.222222222,23.88888889,15.55555556,30,0.5,,,,
12/15/2018 20:08:32,"McHenry, Illinois","Corvallis, Oregon",Fahrenheit,20,91,67,20,91,67,-6.666666667,32.77777778,19.44444444,71,0.661971831,,,,
12/15/2018 20:08:33,"St. Louis, Missouri","Coralville, Iowa",Fahrenheit,30,80,50,30,80,50,-1.111111111,26.66666667,10,50,0.4,,,,
12/15/2018 20:25:17,Southern New Mexico,Northern Colorado,Fahrenheit,45,75,75,45,75,75,7.222222222,23.88888889,23.88888889,30,1,,,,
12/15/2018 20:28:20,Netherlands,Netherlands,Celsius,12,32,27,53.6,89.6,80.6,12,32,27,36,0.75,,,,
12/15/2018 20:45:55,"Philadelphia, Pennsylvania","Philadelphia, Pennsylvania",Fahrenheit,45,85,75,45,85,75,7.222222222,29.44444444,23.88888889,40,0.75,,,,
12/15/2018 20:51:01,Western Finland,Western Finland,Celsius,-10,25,20,14,77,68,-10,25,20,63,0.8571428571,,,,
12/15/2018 20:55:03,Northern Hemisphere,Western Hemisphere,Fahrenheit,40,82,53,40,82,53,4.444444444,27.77777778,11.66666667,42,0.3095238095,,,,
12/15/2018 20:59:22,France,France,Celsius,0,25,15,32,77,59,0,25,15,45,0.6,,,,
12/15/2018 21:07:21,Montreal quebec canada,Montreal quebec canada,Celsius,0,25,25,32,77,77,0,25,25,45,1,,,,
12/15/2018 21:22:40,Connecticut,Connecticut,Fahrenheit,32,85,65,32,85,65,0,29.44444444,18.33333333,53,0.6226415094,,,,
12/15/2018 21:33:51,earth,here,Celsius,5,20,15,41,68,59,5,20,15,27,0.6666666667,,,,
12/15/2018 21:43:49,Ireland,"Connaught, Ireland",Celsius,5,27,14,41,80.6,57.2,5,27,14,39.6,0.4090909091,,,,
12/15/2018 21:55:08,"Memphis, TN","Dallas, TX ",Fahrenheit,50,80,72,50,80,72,10,26.66666667,22.22222222,30,0.7333333333,,,,
12/15/2018 21:58:31,Netherlands. Zuid-Holland ,"Netherlands, Zuid-Holland",Celsius,-5,25,18,23,77,64.4,-5,25,18,54,0.7666666667,,,,
12/15/2018 22:17:33,"Manitoba, Canada","Manitoba, Canada ",Celsius,-15,+30,25,5,86,77,-15,30,25,81,0.8888888889,,,,
12/15/2018 22:20:46,No single place; moved a lot across different climate zones.,"Montréal, Québec (Canada)",Celsius,-38,38,-4,-36.4,100.4,24.8,-38,38,-4,136.8,0.4473684211,,,,
12/15/2018 23:49:48,Brazil,Brazil,Celsius,5,24,15,41,75.2,59,5,24,15,34.2,0.5263157895,,,,
12/16/2018 1:34:02,New York,Still New York,Fahrenheit,32,86,50,32,86,50,0,30,10,54,0.3333333333,,,,
12/16/2018 2:14:39,"Memphis, TN, USA","Provo, UT, USA",Fahrenheit,32,85,65,32,85,65,0,29.44444444,18.33333333,53,0.6226415094,,,,
12/16/2018 3:42:00,Memphis TN,St Louis MO,Fahrenheit,35,90,65,35,90,65,1.666666667,32.22222222,18.33333333,55,0.5454545455,,,,
12/16/2018 3:53:53,"Central FL, USA","Central FL, USA",Fahrenheit,45,80,70,45,80,70,7.222222222,26.66666667,21.11111111,35,0.7142857143,,,,
12/16/2018 4:42:37,"Boston, MA ","Austin, TX",Fahrenheit,30,85,70,30,85,70,-1.111111111,29.44444444,21.11111111,55,0.7272727273,,,,
12/16/2018 4:52:34,Indiana ,Texas,Fahrenheit,55,80,70,55,80,70,12.77777778,26.66666667,21.11111111,25,0.6,,,,
12/16/2018 4:59:44,Texas,OKLAHOMA,Fahrenheit,40,85,75,40,85,75,4.444444444,29.44444444,23.88888889,45,0.7777777778,,,,
12/16/2018 14:28:35,germany,germany,Celsius,15,30,25,59,86,77,15,30,25,27,0.6666666667,,,,
12/16/2018 14:35:07,Toronto,Toronto,Celsius,5,23,18,41,73.4,64.4,5,23,18,32.4,0.7222222222,,,,
12/16/2018 15:50:41,"Chennai, India","Rogers Park, Chicago, IL",Fahrenheit,32,76,70,32,76,70,0,24.44444444,21.11111111,44,0.8636363636,,,,
12/16/2018 15:52:06,"France, Paris","France, Reims in the North-East of Paris",Celsius,-10,25,13,14,77,55.4,-10,25,13,63,0.6571428571,,,,
12/16/2018 15:54:29,Finland,UK,Celsius,21,30,21,69.8,86,69.8,21,30,21,16.2,0,,,,
12/16/2018 16:34:14,"Dayton, Ohio, United States","Dayton, Ohio, United States",Fahrenheit,30,82,65,30,82,65,-1.111111111,27.77777778,18.33333333,52,0.6730769231,,,,
12/16/2018 17:20:20,Chicago,"Nowhere - traveling Asia/Europe for a year now, but then Washington DC. and most recently, Sydney",Fahrenheit,60,90,75,60,90,75,15.55555556,32.22222222,23.88888889,30,0.5,,,,
12/16/2018 19:15:47,"South Bay Area, California","South Bay Area, California",Fahrenheit,50,72,60,50,72,60,10,22.22222222,15.55555556,22,0.4545454545,,,,
12/16/2018 19:39:01,Israel ,Israel ,Celsius,27,44,35,80.6,111.2,95,27,44,35,30.6,0.4705882353,,,,
12/16/2018 21:26:04,"North Alabama, USA","North Alabama, USA",Fahrenheit,0,87,66,0,87,66,-17.77777778,30.55555556,18.88888889,87,0.7586206897,,,,
12/16/2018 21:36:21,Chicago!,Chicago!,Fahrenheit,35,82,71,35,82,71,1.666666667,27.77777778,21.66666667,47,0.7659574468,,,,
12/17/2018 0:52:29,Utah,Utah,Fahrenheit,63,85,70,63,85,70,17.22222222,29.44444444,21.11111111,22,0.3181818182,,,,
12/17/2018 3:17:40,Northern NJ,Northern NJ,Fahrenheit,48,88,72,48,88,72,8.888888889,31.11111111,22.22222222,40,0.6,,,,
12/17/2018 14:49:04,"Turkey, coast of Aegean Sea","Turkey, Ankara",Celsius,-5,45,10,23,113,50,-5,45,10,90,0.3,,,,
12/17/2018 16:13:25,NYC,NYC,Fahrenheit,50,70,65,50,70,65,10,21.11111111,18.33333333,20,0.75,,,,
